built_year,officetel_name,security_deposit,monthly_rent,contract_date,lease_term,net_leasable_area,address,legal_code,floor,ward
2020,케렌시아청계,28000,0,20230106,23.01~25.01,29.98,서울특별시 중구 황학동,1114016500,3,중구
2014,아미인,16500,0,20230106,23.02~25.02,24.15,서울특별시 중구 황학동,1114016500,6,중구
2022,신당 큐브스테이트,7000,75,20230106,23.01~25.01,23.46,서울특별시 중구 황학동,1114016500,10,중구
2004,올리브1,1000,60,20230106,,23.73,서울특별시 중구 황학동,1114016500,13,중구
2019,소미골드라인,25500,0,20230107,23.03~25.03,35.93,서울특별시 중구 황학동,1114016500,3,중구
존재하지 않음,청계아델리아 II,5000,180,20230107,23.01~24.01,44.18,서울특별시 중구 황학동,1114016500,15,중구
2019,마블플레이스,18900,0,20230107,,29.86,서울특별시 중구 황학동,1114016500,5,중구
2013,한양 I-Class,3000,53,20230107,23.01~24.02,19.05,서울특별시 중구 황학동,1114016500,6,중구
2017,(2022),28000,0,20230108,,46.68,서울특별시 중구 황학동,1114016500,10,중구
2015,(1546),23500,0,20230108,23.01~25.01,39.57,서울특별시 중구 황학동,1114016500,5,중구
2013,한양 I-Class,1000,65,20230109,23.01~24.01,19.05,서울특별시 중구 황학동,1114016500,11,중구
2014,황학동 복합시설(DUO302),16000,0,20230109,23.02~25.02,22.52,서울특별시 중구 황학동,1114016500,3,중구
2022,신당 큐브스테이트,20000,0,20230110,,21.46,서울특별시 중구 황학동,1114016500,12,중구
2013,한양 I-Class,11000,0,20230110,23.02~25.02,19.05,서울특별시 중구 황학동,1114016500,2,중구
존재하지 않음,청계아델리아 II,25000,0,20230110,,30.72,서울특별시 중구 황학동,1114016500,13,중구
존재하지 않음,청계아델리아 II,25000,0,20230110,23.02~25.02,30.72,서울특별시 중구 황학동,1114016500,13,중구
2016,신당블루카운티,31000,0,20231101,23.01~25.01,44.66,서울특별시 중구 황학동,1114016500,10,중구
2022,신당 큐브스테이트,18000,25,20231101,,21.46,서울특별시 중구 황학동,1114016500,4,중구
2022,신당 큐브스테이트,19500,0,20231101,23.01~25.01,23.46,서울특별시 중구 황학동,1114016500,9,중구
2022,신당 큐브스테이트,5000,90,20231102,23.02~24.02,22.8,서울특별시 중구 황학동,1114016500,3,중구
2014,아미인,12000,0,20231102,,18.62,서울특별시 중구 황학동,1114016500,2,중구
2022,신당 큐브스테이트,22500,0,20231102,23.02~25.02,22.1,서울특별시 중구 황학동,1114016500,4,중구
2014,황학동 복합시설(DUO302),2000,63,20231102,,22.52,서울특별시 중구 황학동,1114016500,8,중구
2022,신당 큐브스테이트,21000,0,20231102,,23.96,서울특별시 중구 황학동,1114016500,20,중구
존재하지 않음,청계아델리아 II,5000,105,20231103,23.02~24.02,30.72,서울특별시 중구 황학동,1114016500,5,중구
2022,신당 큐브스테이트,20500,0,20231104,23.02~25.02,23.46,서울특별시 중구 황학동,1114016500,16,중구
2018,청계리버팰리스B,24200,0,20231104,,35.48,서울특별시 중구 황학동,1114016500,2,중구
2022,신당 큐브스테이트,20000,0,20231104,23.02~25.02,23.96,서울특별시 중구 황학동,1114016500,9,중구
2003,중앙시티빌,1000,55,20231104,23.02~24.02,25,서울특별시 중구 황학동,1114016500,3,중구
2021,디아레나청계,32000,0,20231104,23.02~25.02,37.47,서울특별시 중구 황학동,1114016500,9,중구
2014,다올 노블리움 B동,1000,50,20231104,23.01~24.01,22.44,서울특별시 중구 황학동,1114016500,2,중구
2014,황학동 복합시설(DUO302),1000,60,20231104,23.02~24.02,22.52,서울특별시 중구 황학동,1114016500,16,중구
2022,신당 큐브스테이트,20000,0,20231104,,22.8,서울특별시 중구 황학동,1114016500,10,중구
2022,소미골드라인Ⅱ,10000,135,20231106,23.02~25.02,39.02,서울특별시 중구 황학동,1114016500,6,중구
2022,소미골드라인Ⅱ,3000,170,20231107,23.02~25.02,39.02,서울특별시 중구 황학동,1114016500,5,중구
존재하지 않음,청계아델리아 II,28000,0,20231108,23.02~25.02,30.72,서울특별시 중구 황학동,1114016500,10,중구
2014,아미인,13000,0,20231108,23.01~24.01,18.62,서울특별시 중구 황학동,1114016500,3,중구
2022,신당 큐브스테이트,17000,0,20231108,23.02~25.02,17.32,서울특별시 중구 황학동,1114016500,18,중구
존재하지 않음,청계아델리아 II,30000,0,20231109,23.02~25.02,30.72,서울특별시 중구 황학동,1114016500,17,중구
2022,신당 큐브스테이트,20000,0,20231109,23.02~25.02,23.46,서울특별시 중구 황학동,1114016500,16,중구
2013,한양 I-Class,1000,60,20231109,23.02~24.02,19.05,서울특별시 중구 황학동,1114016500,2,중구
2003,중앙시티빌,2000,55,20230120,,25,서울특별시 중구 황학동,1114016500,4,중구
2003,중앙시티빌,8000,30,20230120,23.02~24.02,24.5,서울특별시 중구 황학동,1114016500,4,중구
2022,신당 큐브스테이트,20000,0,20231204,,22.8,서울특별시 중구 황학동,1114016500,15,중구
2019,테인트리즈,28110,0,20231205,,37.57,서울특별시 중구 황학동,1114016500,4,중구
2018,위너빌(Winnervill),17000,0,20231205,23.02~25.02,29.32,서울특별시 중구 황학동,1114016500,2,중구
2021,메트하임 신당역 오피스텔,20000,80,20231206,23.02~25.02,40.47,서울특별시 중구 황학동,1114016500,14,중구
2022,신당 큐브스테이트,5000,70,20231206,,17.8,서울특별시 중구 황학동,1114016500,13,중구
존재하지 않음,청계아델리아 II,5000,120,20231207,23.02~24.02,30.72,서울특별시 중구 황학동,1114016500,12,중구
2022,신당 큐브스테이트,1000,55,20231207,,21.08,서울특별시 중구 황학동,1114016500,8,중구
2022,소미골드라인Ⅱ,3000,155,20231207,23.01~25.01,39.02,서울특별시 중구 황학동,1114016500,2,중구
2022,신당 큐브스테이트,20000,0,20231207,23.02~24.03,23.46,서울특별시 중구 황학동,1114016500,20,중구
2022,소미골드라인Ⅱ,15000,75,20231207,23.02~24.02,39.02,서울특별시 중구 황학동,1114016500,9,중구
존재하지 않음,주건축물제1동,16300,0,20231208,23.03~25.03,23.81,서울특별시 중구 황학동,1114016500,5,중구
2014,황학동 복합시설(DUO302),16000,0,20231208,23.03~25.03,22.52,서울특별시 중구 황학동,1114016500,12,중구
2021,한양립스 이노와이즈,1000,80,20231208,23.02~24.02,21.72,서울특별시 중구 황학동,1114016500,6,중구
2022,신당 큐브스테이트,20000,0,20231208,23.02~25.02,22.1,서울특별시 중구 황학동,1114016500,8,중구
2022,신당 큐브스테이트,21000,0,20231208,,23.46,서울특별시 중구 황학동,1114016500,13,중구
2004,신당역올리브2,6000,30,20231208,,23.82,서울특별시 중구 황학동,1114016500,11,중구
2018,청계리버팰리스B,25300,0,20231209,23.02~25.02,37.26,서울특별시 중구 황학동,1114016500,4,중구
2022,신당 큐브스테이트,15000,45,20231209,23.02~25.02,23.46,서울특별시 중구 황학동,1114016500,4,중구
2022,신당 큐브스테이트,18000,0,20230130,23.02~25.02,17.8,서울특별시 중구 황학동,1114016500,5,중구
2015,골드캐슬Ⅰ,22000,0,20230130,23.02~25.02,40.61,서울특별시 중구 황학동,1114016500,4,중구
2022,신당 큐브스테이트,18000,0,20230130,,21.46,서울특별시 중구 황학동,1114016500,2,중구
2022,신당 큐브스테이트,17500,0,20230131,23.02~25.02,17.8,서울특별시 중구 황학동,1114016500,12,중구
2014,황학동 복합시설(DUO302),16000,0,20230131,23.02~25.02,22.52,서울특별시 중구 황학동,1114016500,13,중구
2022,신당 큐브스테이트,19500,0,20230131,23.02~25.02,21.08,서울특별시 중구 황학동,1114016500,18,중구
2003,중앙시티빌,1000,55,20230131,23.03~24.03,25,서울특별시 중구 황학동,1114016500,11,중구
2016,덕수궁롯데캐슬,1000,115,20231103,23.02~24.02,36.15,서울특별시 중구 순화동,1114016800,11,중구
2005,바비엥-2,28000,0,20231205,23.01~25.01,44.94,서울특별시 중구 의주로1가,1114016900,6,중구
2005,서울역 디오빌,33000,0,20230120,23.02~25.02,56.17,서울특별시 중구 만리동1가,1114017300,2,중구
2005,서울역 디오빌,5000,150,20231205,23.03~25.03,56.17,서울특별시 중구 만리동1가,1114017300,2,중구
2004,KCC 파크타운,23000,0,20230106,23.02~25.02,32.02,서울특별시 중구 만리동2가,1114017400,10,중구
2004,KCC 파크타운,3000,160,20231101,23.01~24.01,66.47,서울특별시 중구 만리동2가,1114017400,13,중구
2004,KCC 파크타운,20000,0,20231205,23.01~25.01,32.02,서울특별시 중구 만리동2가,1114017400,14,중구
1990,(339-4),15000,0,20230105,22.12~24.12,34.38,서울특별시 용산구 후암동,1117010100,6,용산구
1990,(339-4),1000,55,20230109,23.02~25.02,34.38,서울특별시 용산구 후암동,1117010100,2,용산구
1990,(339-4),10000,20,20231107,23.02~25.02,34.38,서울특별시 용산구 후암동,1117010100,2,용산구
1990,(339-4),13000,10,20231108,23.03~25.03,34.38,서울특별시 용산구 후암동,1117010100,4,용산구
1990,(339-4),12500,0,20231208,23.02~25.02,34.38,서울특별시 용산구 후암동,1117010100,3,용산구
2004,갈월동 에이트리움,1000,95,20231101,23.02~24.02,30.97,서울특별시 용산구 갈월동,1117010400,12,용산구
2004,갈월동 에이트리움,10000,52,20231109,23.02~24.02,34.11,서울특별시 용산구 갈월동,1117010400,18,용산구
2004,갈월동 에이트리움,29000,0,20231205,23.02~25.02,40.93,서울특별시 용산구 갈월동,1117010400,19,용산구
2015,트윈시티 남산,5000,75,20230104,23.03~24.02,21.71,서울특별시 용산구 동자동,1117010700,6,용산구
2015,트윈시티 남산,1000,136,20230107,23.02~24.03,29.95,서울특별시 용산구 동자동,1117010700,27,용산구
2015,트윈시티 남산,500,130,20231205,23.01~23.08,28.33,서울특별시 용산구 동자동,1117010700,25,용산구
2015,트윈시티 남산,25000,0,20231207,23.02~23.12,21.51,서울특별시 용산구 동자동,1117010700,28,용산구
2020,용산 다올 노블리움,1000,71,20230105,23.01~24.01,18.14,서울특별시 용산구 청파동3가,1117011100,15,용산구
2020,용산 다올 노블리움,1800,95,20230109,23.02~24.02,27.58,서울특별시 용산구 청파동3가,1117011100,12,용산구
2020,용산 다올 노블리움,26200,0,20231101,23.02~25.02,27.58,서울특별시 용산구 청파동3가,1117011100,13,용산구
2020,용산 다올 노블리움,19500,0,20231102,23.01~25.01,18.09,서울특별시 용산구 청파동3가,1117011100,16,용산구
2020,용산 다올 노블리움,19500,0,20231107,23.02~25.02,18.09,서울특별시 용산구 청파동3가,1117011100,13,용산구
2020,용산 다올 노블리움,19000,0,20230120,23.02~25.02,17.99,서울특별시 용산구 청파동3가,1117011100,16,용산구
2020,용산 다올 노블리움,19500,0,20231205,23.02~25.02,17.87,서울특별시 용산구 청파동3가,1117011100,6,용산구
2020,용산 다올 노블리움,19400,0,20231205,23.02~25.02,18.14,서울특별시 용산구 청파동3가,1117011100,5,용산구
2020,용산 다올 노블리움,19200,0,20230131,23.02~25.02,18.09,서울특별시 용산구 청파동3가,1117011100,5,용산구
2020,용산 다올 노블리움,19000,0,20230131,23.03~25.03,17.87,서울특별시 용산구 청파동3가,1117011100,5,용산구
2018,용산2차휴먼타운,27000,0,20230103,23.01~25.01,29.94,서울특별시 용산구 원효로1가,1117011200,13,용산구
2004,디아뜨 센트럴,1000,72,20230103,23.01~24.01,25.19,서울특별시 용산구 원효로1가,1117011200,4,용산구
2021,오피스텔 채원,3000,100,20230104,24.02~25.02,26.6,서울특별시 용산구 원효로1가,1117011200,2,용산구
2021,오피스텔 채원,3500,82,20230105,23.01~24.01,22.22,서울특별시 용산구 원효로1가,1117011200,10,용산구
2021,오피스텔 채원,5000,67,20230107,23.01~24.01,19.54,서울특별시 용산구 원효로1가,1117011200,11,용산구
2019,하람 휴,29000,0,20230110,,29.56,서울특별시 용산구 원효로1가,1117011200,11,용산구
2004,디아뜨 센트럴,1000,62,20231101,23.02~24.02,25.5,서울특별시 용산구 원효로1가,1117011200,4,용산구
2021,오피스텔 채원,1000,81,20231104,23.01~24.01,19.19,서울특별시 용산구 원효로1가,1117011200,3,용산구
2004,디아뜨 센트럴,1000,63,20231104,23.01~24.01,25.5,서울특별시 용산구 원효로1가,1117011200,13,용산구
2017,용산1차휴먼타운,30000,0,20231106,,29.97,서울특별시 용산구 원효로1가,1117011200,15,용산구
2004,디아뜨 센트럴,20000,0,20231109,23.02~25.02,37.17,서울특별시 용산구 원효로1가,1117011200,2,용산구
2017,용산1차휴먼타운,29000,0,20231109,,29.97,서울특별시 용산구 원효로1가,1117011200,14,용산구
2017,용산1차휴먼타운,29000,0,20231109,23.02~25.02,29.97,서울특별시 용산구 원효로1가,1117011200,14,용산구
2018,용산파크뷰,27550,0,20231205,23.02~25.02,36.64,서울특별시 용산구 원효로1가,1117011200,3,용산구
2017,용산1차휴먼타운,2000,100,20231205,23.01~24.01,33.61,서울특별시 용산구 원효로1가,1117011200,5,용산구
2022,씨모어,3000,150,20230102,23.02~25.02,24.58,서울특별시 용산구 원효로2가,1117011300,14,용산구
2022,씨모어,3000,140,20230103,23.01~24.01,24.58,서울특별시 용산구 원효로2가,1117011300,14,용산구
2022,용산 센트럴포레,37000,0,20230104,23.01~25.01,31.48,서울특별시 용산구 원효로2가,1117011300,10,용산구
2022,용산 센트럴포레,5000,150,20230110,23.01~25.01,31.62,서울특별시 용산구 원효로2가,1117011300,4,용산구
2022,용산 센트럴포레,38000,0,20231104,23.02~25.02,31.62,서울특별시 용산구 원효로2가,1117011300,10,용산구
2020,용산파크뷰II,20500,0,20230103,23.02~24.02,22.14,서울특별시 용산구 원효로3가,1117011700,17,용산구
2003,e테크밸리,20000,0,20230107,23.01~25.01,38.12,서울특별시 용산구 원효로3가,1117011700,6,용산구
2020,용산파크뷰II,22000,0,20231101,23.02~25.02,21.39,서울특별시 용산구 원효로3가,1117011700,2,용산구
2020,용산파크뷰II,23000,0,20231104,23.03~25.03,21.39,서울특별시 용산구 원효로3가,1117011700,14,용산구
2020,용산파크뷰II,22000,0,20231104,23.02~25.02,22.14,서울특별시 용산구 원효로3가,1117011700,4,용산구
2022,용산 소미 글로벌리버파크,29000,0,20231104,23.02~25.02,29.92,서울특별시 용산구 원효로3가,1117011700,5,용산구
2020,용산파크뷰II,21000,0,20231107,23.02~25.02,21.6,서울특별시 용산구 원효로3가,1117011700,9,용산구
2021,금강프라임 타워,28000,0,20231108,23.02~25.02,40.81,서울특별시 용산구 원효로3가,1117011700,8,용산구
2020,용산파크뷰II,26000,0,20231206,23.02~25.02,24.67,서울특별시 용산구 원효로3가,1117011700,2,용산구
2021,금강프라임 타워,32000,0,20231208,23.02~24.02,39.71,서울특별시 용산구 원효로3가,1117011700,8,용산구
2020,용산파크뷰II,21000,0,20230130,23.03~25.03,22.21,서울특별시 용산구 원효로3가,1117011700,6,용산구
2018,G&P 용산파크,28000,0,20230104,23.02~25.02,39.07,서울특별시 용산구 문배동,1117012200,3,용산구
2015,용산KCC웰츠타워,28000,0,20230105,23.02~25.02,29.97,서울특별시 용산구 문배동,1117012200,7,용산구
2013,용산큐브,15000,20,20230107,23.01~25.01,17.46,서울특별시 용산구 문배동,1117012200,6,용산구
2018,G&P 용산파크,28000,0,20230107,23.02~25.02,35,서울특별시 용산구 문배동,1117012200,4,용산구
2005,이안 용산1차,15000,101,20230107,,73.56,서울특별시 용산구 문배동,1117012200,10,용산구
2007,이안용산프리미어,21000,105,20230107,23.02~25.02,66.7,서울특별시 용산구 문배동,1117012200,7,용산구
2021,(2-9),1000,63,20230109,23.02~24.02,15.41,서울특별시 용산구 문배동,1117012200,8,용산구
2012,프라임펠리스,1000,63,20230109,23.02~24.02,18.55,서울특별시 용산구 문배동,1117012200,12,용산구
2007,용산씨제이나인파크,41000,0,20230110,23.04~25.04,42.5,서울특별시 용산구 문배동,1117012200,4,용산구
2013,용산큐브,1000,70,20231101,23.02~24.02,17.46,서울특별시 용산구 문배동,1117012200,5,용산구
2004,삼라마이다스빌,16500,0,20231101,23.01~25.01,28.23,서울특별시 용산구 문배동,1117012200,3,용산구
2015,용산KCC웰츠타워,27000,0,20231103,23.01~25.01,34.06,서울특별시 용산구 문배동,1117012200,3,용산구
